domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
DUF7549,A0A1I6LSF0,166,159,159,95.78,100.0
DUF7549,C7NZQ8,165,158,158,95.76,100.0
DUF7549,Q5V4Q7,163,156,156,95.71,100.0
DUF7549,A0A8J8CC22,163,156,156,95.71,100.0
DUF7549,A0A6B0SYH3,161,154,154,95.65,100.0
DUF7549,A0A6A9T161,164,157,157,95.73,100.0
DUF7549,A0A830G370,166,159,159,95.78,100.0
DUF7549,A0A897MWN6,169,162,162,95.86,100.0
DUF7549,A0A285N9T9,167,160,160,95.81,100.0
DUF7549,R4W1T2,172,177,169,98.26,95.48
DUF7549,A0A4D6HC01,191,184,184,96.34,100.0
DUF7549,A0A1G9W535,174,165,165,94.83,100.0
DUF7549,A0A8J7ZE43,172,182,169,98.26,92.86
DUF7549,A0A8U0IF24,163,156,156,95.71,100.0
DUF1315,B3PJ61,82,54,52,63.41,96.3
DUF1315,B9TJY5,86,54,52,60.47,96.3
DUF1315,E1VIN1,81,56,52,64.2,92.86
DUF1315,Q6LNZ9,84,76,74,88.1,97.37
DUF1315,K6ZN60,83,71,71,85.54,100.0
DUF3397,F9UQD3,112,113,111,99.11,98.23
DUF3397,J9W463,112,121,112,100.0,92.56
DUF3397,I0JM43,111,124,111,100.0,89.52
DUF3397,Q8Y5L3,111,123,111,100.0,90.24
DUF3397,Q5L0Y6,111,124,111,100.0,89.52
DUF3397,F2F711,111,129,111,100.0,86.05
DUF3397,C0ZGC1,111,128,111,100.0,86.72
DUF3397,H6NG96,112,128,112,100.0,87.5
DUF3397,U5LAY8,111,127,111,100.0,87.4
DUF3397,N0AP00,111,127,111,100.0,87.4
DUF3397,E6TTU1,111,132,111,100.0,84.09
DUF3397,Q9K9R7,111,124,111,100.0,89.52
DUF3397,D3FU14,111,125,111,100.0,88.8
DUF3397,Q5WFF8,110,124,110,100.0,88.71
DUF3397,Q8ER56,110,125,110,100.0,88.0
DUF3397,K0IZ37,110,124,110,100.0,88.71
DUF3397,Q38XN6,109,114,109,100.0,95.61
DUF3397,Q1GAU2,106,107,105,99.06,98.13
DUF3397,Q5FKV8,106,107,105,99.06,98.13
DUF3397,K8E334,110,116,110,100.0,94.83
DUF3397,Q836V8,110,116,110,100.0,94.83
DUF3397,F3Y9Q2,110,116,110,100.0,94.83
DUF3397,Q1WT93,114,115,111,97.37,96.52
DUF3397,G2SPV4,108,122,108,100.0,88.52
DUF3397,F2I5T8,110,116,110,100.0,94.83
DUF3397,Q9CIP2,112,116,112,100.0,96.55
DUF3397,F9VFY1,112,117,112,100.0,95.73
DUF3397,Q8DSX8,109,115,109,100.0,94.78
DUF3397,Q5M2J8,109,115,109,100.0,94.78
DUF3397,B9DRE7,109,114,109,100.0,95.61
DUF3397,Q8DYF7,109,114,109,100.0,95.61
DUF3397,Q8CZ20,109,114,109,100.0,95.61
DUF3397,A0A0H3MYG6,109,118,109,100.0,92.37
DUF7388,A0A9E7R3F4,250,251,249,99.6,99.2
DUF7388,Q5V156,250,250,249,99.6,99.6
DUF7388,A0A6B0TGT8,250,243,242,96.8,99.59
DUF7388,M0CBQ7,250,243,242,96.8,99.59
DUF7388,A0A6B0GKG1,258,260,257,99.61,98.85
DUF7388,W0JJG2,250,251,249,99.6,99.2
DUF7388,L0ICA8,250,252,250,100.0,99.21
DUF7388,A0A202E8F8,250,251,249,99.6,99.2
DUF7388,F8DBS7,252,246,244,96.83,99.19
DUF7388,M0MAX8,253,247,245,96.84,99.19
DUF7388,D3SYZ0,252,253,251,99.6,99.21
DUF7388,A0A346PN53,250,251,249,99.6,99.2
DUF7388,A0A9E7NAF8,250,251,249,99.6,99.2
DUF7388,A0A830FZU0,250,254,249,99.6,98.03
DUF7388,A0A1I0P0P7,253,256,252,99.6,98.44
DUF7388,A0A830FP39,252,236,236,93.65,100.0
DUF7388,A0A7D5GA22,250,251,249,99.6,99.2
DUF7388,V4HE65,250,267,249,99.6,93.26
DUF7388,A0A2I8VGI5,250,254,249,99.6,98.03
DUF7388,A0A4D7H6B9,250,250,248,99.2,99.2
DUF7388,A0A343TK09,250,251,249,99.6,99.2
DUF7388,A0A1I2MN10,250,249,248,99.2,99.6
DUF7388,A0A1I6G6K9,250,250,249,99.6,99.6
DUF7388,D4GTR0,250,253,248,99.2,98.02
DUF7388,A0A1G9QHJ9,250,251,249,99.6,99.2
DUF7388,A0A365TF36,250,254,249,99.6,98.03
DUF7388,A0A1N6WI47,250,251,249,99.6,99.2
DUF7388,E7QWY5,250,256,248,99.2,96.88
DUF7388,A0A151AJD4,250,255,249,99.6,97.65
DUF7388,A0A8U0IDP4,250,247,242,96.8,97.98
DUF7388,A0A1G9TA53,250,245,242,96.8,98.78
DUF6881,A0A8J3R0L4,89,89,88,98.88,98.88
DUF6881,A0A7Y6M0X7,89,90,89,100.0,98.89
DUF6881,A0A543IUF3,89,89,88,98.88,98.88
DUF6881,A0A7X6L7T6,89,91,89,100.0,97.8
DUF6881,A0A7Y0P9V0,89,89,88,98.88,98.88
DUF6881,A0A1G9Y5S8,90,89,88,97.78,98.88
DUF6881,D7B4W3,89,90,89,100.0,98.89
DUF6881,A0A7W3TEB8,89,89,88,98.88,98.88
DUF6881,W5WDA8,89,88,87,97.75,98.86
DUF6881,U5VX49,89,87,86,96.63,98.85
DUF6881,A0A543IQ55,89,87,86,96.63,98.85
DUF6881,A0A543FIR7,88,87,85,96.59,97.7
DUF6881,A0A4R7J9R6,89,91,89,100.0,97.8
DUF6881,A0A518CK84,89,86,85,95.51,98.84
DUF6881,A0A517YEA3,89,89,88,98.88,98.88
DUF6881,A0A014N4M7,89,88,87,97.75,98.86
DUF6881,H1Y7X7,89,89,88,98.88,98.88
DUF6881,A0A0Q6W064,89,88,87,97.75,98.86
DUF6881,A0A2T5PCA4,89,87,86,96.63,98.85
DUF6881,A0A142X084,89,87,86,96.63,98.85
DUF6881,A0A6L6PVI4,89,88,87,97.75,98.86
DUF6881,A0A4U0PJY6,89,87,86,96.63,98.85
DUF6881,A0A3T1D671,89,95,89,100.0,93.68
DUF6881,A0A345PAK3,89,92,89,100.0,96.74
DUF6881,A0A4R6XRF8,89,93,89,100.0,95.7
DUF6881,A0A1N7MLH1,89,88,87,97.75,98.86
DUF6881,A0A7D4CLB2,92,90,89,96.74,98.89
DUF6881,A0A151YYL9,91,91,90,98.9,98.9
DUF6881,A0A559K896,89,88,87,97.75,98.86
DUF6881,G8M248,89,87,86,96.63,98.85
DUF6881,A0A432M2Y5,89,88,87,97.75,98.86
DUF6881,A0A2T6DHT4,89,91,89,100.0,97.8
DUF6827,A0A384KPS9,157,156,153,97.45,98.08
DUF6827,A0A0G4EIH6,157,152,152,96.82,100.0
DUF6827,B6AG42,169,108,95,56.21,87.96
DUF6827,A0A0F7V4Z6,157,152,152,96.82,100.0
DUF6827,A0A2C6KUF8,157,256,153,97.45,59.77
DUF6827,C5LI82,157,152,152,96.82,100.0
DUF6827,A0A1Q9DAS1,157,152,152,96.82,100.0
DUF6827,A0A0K3ALR7,146,144,141,96.58,97.92
DUF6827,Q4UEX6,154,198,150,97.4,75.76
DUF6827,J4CD14,154,189,150,97.4,79.37
DUF6827,L0AVJ9,156,155,152,97.44,98.06
DUF6827,A7AUJ1,154,153,150,97.4,98.04
DUF6827,A0A2H6KCN8,154,153,150,97.4,98.04
DUF6827,A0A0L7KCS3,157,168,142,90.45,84.52
DUF6827,A0A1A8Z8E4,157,169,153,97.45,90.53
DUF6827,A0A509AT26,157,153,142,90.45,92.81
DUF6827,A0A653HQS2,157,180,142,90.45,78.89
DUF6042,A8MK06,215,108,108,50.23,100.0
DUF6042,A0A3G8ZJ74,248,157,150,60.48,95.54
DUF6042,A0A0C2AY35,249,135,135,54.22,100.0
DUF6042,F2R329,245,136,136,55.51,100.0
DUF6042,A0A1Q4VM42,256,140,140,54.69,100.0
DUF6042,A0A1Q5MPK8,254,132,132,51.97,100.0
DUF6042,A0A2S4YVU0,232,140,127,54.74,90.71
DUF6042,A0A373D9N6,253,151,148,58.5,98.01
DUF6042,W7IXG8,237,145,131,55.27,90.34
DUF6042,W7IXG0,254,162,148,58.27,91.36
DUF6042,A0A1Q9LCB7,254,162,148,58.27,91.36
DUF6042,A0A3M8D2X6,225,136,123,54.67,90.44
DUF6042,A0A075R9Z0,226,137,123,54.42,89.78
DUF6042,M8DFU4,225,137,123,54.67,89.78
DUF6042,V6MAL2,225,136,123,54.67,90.44
DUF6042,A0A1I3UPL5,225,136,123,54.67,90.44
DUF6042,A0A1M6KEK4,215,108,108,50.23,100.0
DUF6042,A0A069RD05,215,108,108,50.23,100.0
DUF6042,A0A1M5S5B3,215,108,108,50.23,100.0
DUF6042,A0A1M5S7A0,215,110,110,51.16,100.0
DUF4914,Q8R7I5,609,385,385,63.22,100.0
DUF4914,B8DZV6,611,385,385,63.01,100.0
DUF4914,F7YYK1,609,384,384,63.05,100.0
DUF4914,Q9WY00,607,385,385,63.43,100.0
DUF4914,E8MYH8,611,385,385,63.01,100.0
DUF4914,E4RN06,611,384,384,62.85,100.0
DUF4914,D5EKR0,612,385,385,62.91,100.0
DUF4914,I0IEB5,638,402,402,63.01,100.0
DUF4914,E8QWM9,619,388,388,62.68,100.0
DUF4914,F2JKC3,611,386,386,63.18,100.0
DUF4914,C7R594,619,395,395,63.81,100.0
DUF4914,F4GZ25,617,395,395,64.02,100.0
DUF4914,D5UHJ0,618,394,394,63.75,100.0
DUF4914,F8A117,626,394,394,62.94,100.0
DUF4914,D1C046,618,394,394,63.75,100.0
DUF4914,F2JNU9,613,388,388,63.3,100.0
DUF4914,H1YCM2,611,385,385,63.01,100.0
DUF4914,H9UHR4,610,385,385,63.11,100.0
DUF4914,V5WD17,606,382,382,63.04,100.0
DUF8186,A0A498G5S2,100,101,100,100.0,99.01
DUF8186,A0A2I8VRY9,101,108,101,100.0,93.52
DUF8186,A0A1H6VPZ5,100,102,100,100.0,98.04
DUF8186,A0A8J8P7W2,100,102,100,100.0,98.04
DUF8186,A0A0U5H0R7,100,102,100,100.0,98.04
DUF8186,A0A7D5K2P1,104,109,104,100.0,95.41
DUF8186,A0A7D5LCY6,104,109,104,100.0,95.41
DUF8186,A0A9E7SVV3,102,108,102,100.0,94.44
DUF8186,L9VZX5,103,110,103,100.0,93.64
DUF8186,A0A202E489,104,111,104,100.0,93.69
DUF8186,A0A5D5AJ04,104,111,104,100.0,93.69
DUF8186,A0A1G9XAW0,100,101,97,97.0,96.04
DUF8186,A0A4U7FCX1,100,105,100,100.0,95.24
DUF8186,A0A6A9T8L9,100,106,100,100.0,94.34
DUF8186,A0A1I6L198,104,112,104,100.0,92.86
DUF8186,A0A1G9UG76,104,108,104,100.0,96.3
DUF8186,A0A285P2F4,90,91,90,100.0,98.9
DUF8186,A0A8J8CXH1,90,91,90,100.0,98.9
DUF8186,C7NQV4,90,92,90,100.0,97.83
DUF8186,A0A554NFM3,92,94,92,100.0,97.87
DUF8186,M0CG48,90,92,90,100.0,97.83
DUF8186,A0A4D7H4M3,90,91,90,100.0,98.9
DUF8186,A0A1Q1FNU0,90,91,90,100.0,98.9
DUF8186,A0A1Q1FP13,90,91,90,100.0,98.9
DUF8186,A0A8J7YHI6,96,93,93,96.88,100.0
DUF8186,A0A1H3ZWR2,90,91,89,98.89,97.8
DUF8186,A0A0U5H6V0,89,89,88,98.88,98.88
DUF8186,A0A3A6Q1T2,89,90,89,100.0,98.89
DUF8186,A0A830FVY6,89,89,89,100.0,100.0
DUF8186,A0A1Q1FFP6,85,86,85,100.0,98.84
DUF8186,A0A0J8FB76,87,88,87,100.0,98.86
DUF8186,M0BXF1,87,85,85,97.7,100.0
DUF8186,L0IF52,88,87,86,97.73,98.85
DUF8186,B9LVK2,89,87,86,96.63,98.85
DUF8186,A0A2B7GQQ5,85,87,85,100.0,97.7
DUF8186,A0A830G535,99,104,99,100.0,95.19
DUF8186,A0A830G5Y1,99,104,99,100.0,95.19
DUF8186,A0A0P7HRZ3,100,105,100,100.0,95.24
DUF8186,A0A0F7PBZ4,99,101,99,100.0,98.02
DUF8186,A0A2R4X3Q7,99,104,99,100.0,95.19
DUF7049,A0A7J7DQ66,99,94,94,94.95,100.0
DUF7049,A0A8T2YJE0,98,93,93,94.9,100.0
DUF7049,A0A6P5ZG33,97,96,94,96.91,97.92
DUF7049,A0A5B6UKE2,96,93,93,96.88,100.0
DUF7049,A0A6A2Z7M4,96,94,94,97.92,100.0
DUF7049,A0A2H5QCH5,97,93,93,95.88,100.0
DUF7049,A0A834LR08,101,97,97,96.04,100.0
DUF7049,A0A484M4S2,113,111,111,98.23,100.0
DUF7049,A0A9R1V110,99,94,94,94.95,100.0
DUF7049,A0A118K0E7,97,93,93,95.88,100.0
DUF7049,A0A5A7R267,103,99,99,96.12,100.0
DUF7049,A0A6I9U8G5,96,92,92,95.83,100.0
DUF7049,A0A2G9G223,96,92,92,95.83,100.0
DUF7049,A0A8X8YKL9,96,90,90,93.75,100.0
DUF7049,A0A8M8UZ63,101,97,97,96.04,100.0
DUF7049,A0A8X8XW44,99,92,92,92.93,100.0
DUF7049,A0A022QLG2,98,93,93,94.9,100.0
DUF7049,A0A1J6KC12,97,110,95,97.94,86.36
DUF7049,A0A9J5Y665,94,90,90,95.74,100.0
DUF7049,A0A3Q7H7U5,94,90,90,95.74,100.0
DUF7049,A0A2G2WCR3,92,88,88,95.65,100.0
DUF7049,A0A068U3S1,104,100,100,96.15,100.0
DUF7049,A0A445DX53,104,126,104,100.0,82.54
DUF7049,A0A1S2XEE1,102,105,100,98.04,95.24
DUF7049,A0A9D5BLK9,102,106,100,98.04,94.34
DUF7049,G7IIK8,102,106,100,98.04,94.34
DUF7049,A0A8B8K871,99,113,99,100.0,87.61
DUF7049,A0A151T5G6,99,99,97,97.98,97.98
DUF7049,V7B1H1,99,100,97,97.98,97.0
DUF7049,A0A3Q0F3C2,99,100,97,97.98,97.0
DUF7049,A0A445AUN0,103,102,101,98.06,99.02
DUF7049,A0A8T1R5Q1,99,94,94,94.95,100.0
DUF7049,A0A8K0GVR5,97,93,93,95.88,100.0
DUF7049,A0A978UW51,99,97,97,97.98,100.0
DUF7049,A0A7J6H9C0,108,108,108,100.0,100.0
DUF7049,A0A2P5EFX7,101,98,98,97.03,100.0
DUF7049,A0A067KCA6,99,96,96,96.97,100.0
DUF7049,B9RK78,97,93,93,95.88,100.0
DUF7049,A0A6A6LNU4,97,93,93,95.88,100.0
DUF7049,A0A2C9W488,98,95,95,96.94,100.0
DUF7049,A0A2P6RK96,102,98,98,96.08,100.0
DUF7049,A0A6J5XXJ3,102,111,102,100.0,91.89
DUF7049,A0A540LF70,103,98,98,95.15,100.0
DUF7049,A0A5J4ZYX6,97,93,93,95.88,100.0
DUF7049,A0A7J0DWC0,96,92,92,95.83,100.0
DUF7049,A0A9R0KDF2,99,95,95,95.96,100.0
DUF7049,A0A803MGF0,101,97,97,96.04,100.0
DUF7049,A0A1U8Q0E3,96,92,92,95.83,100.0
DUF7049,A0A1U8AI24,96,93,93,96.88,100.0
DUF7049,A0A4Y7IQK4,103,102,102,99.03,100.0
DUF7049,A0A200QCJ4,101,99,99,98.02,100.0
DUF7049,A0A8J5IKN6,99,99,97,97.98,97.98
DUF7049,A0A8J5KQ62,100,99,98,98.0,98.99
DUF7049,A0A8J5HG48,97,118,97,100.0,82.2
DUF7049,A0A804KR01,100,98,98,98.0,100.0
DUF7049,A0A2I0V8F1,95,95,93,97.89,97.89
DUF7049,A0A835UAM3,94,90,90,95.74,100.0
DUF7049,A0A5P1FSF4,96,96,94,97.92,97.92
DUF7049,A0A4S8IK36,97,99,95,97.94,95.96
DUF7049,A0A804JTS4,96,99,94,97.92,94.95
DUF7049,A0A8J5G9L2,97,103,95,97.94,92.23
DUF7049,A0A8K0HXW7,96,95,94,97.92,98.95
DUF7049,A0A2I0B767,96,95,94,97.92,98.95
DUF7049,A0A8T3C403,90,89,88,97.78,98.88
DUF7049,A0A833REN4,93,92,91,97.85,98.91
DUF7049,A0A3B6PKM2,107,103,103,96.26,100.0
DUF7049,A0A2K2CVY2,105,107,104,99.05,97.2
DUF7049,A0A0D9VDV8,101,100,99,98.02,99.0
DUF7049,A0A0E0CI27,108,127,106,98.15,83.46
DUF7049,B8AE90,109,126,109,100.0,86.51
DUF7049,A0A3L6QIR4,106,103,103,97.17,100.0
DUF7049,A0A4U6W564,107,175,105,98.13,60.0
DUF7049,A0A8T0WV73,101,97,97,96.04,100.0
DUF7049,A0A194YNQ3,110,108,108,98.18,100.0
DUF7049,A0A804PHM9,112,110,110,98.21,100.0
DUF7049,A0A811Q614,112,108,108,96.43,100.0
DUF7049,C5Z526,100,99,98,98.0,98.99
DUF7049,A0A5J9T9B8,99,98,97,97.98,98.98
DUF7049,K3Y1B7,101,100,99,98.02,99.0
DUF7049,A0A8T0TWY1,100,100,99,99.0,99.0
DUF7049,A0A3B6SI55,101,106,99,98.02,93.4
DUF7049,A0A0Q3K151,101,99,99,98.02,100.0
DUF7049,A0A0D9WRD3,101,99,99,98.02,100.0
DUF7049,A0A8J5VPR5,98,96,96,97.96,100.0
DUF7049,A0A0E0AB52,115,119,113,98.26,94.96
DUF7049,A0A0E0LCU5,99,98,97,97.98,98.98
DUF7049,A0A835F108,89,92,87,97.75,94.57
DUF7049,A0A1E5UQ25,88,87,84,95.45,96.55
DUF7049,A0A811RWN4,91,93,88,96.7,94.62
DUF7049,A0A5J9UDY0,107,106,105,98.13,99.06
DUF7049,A0A1E5WNJ4,108,106,106,98.15,100.0
DUF7049,A0A8T0SA86,110,108,108,98.18,100.0
DUF7049,A0A3L6ST56,101,100,99,98.02,99.0
DUF7049,A0A8T0RML3,109,107,107,98.17,100.0
DUF7049,A0A835BW55,112,111,110,98.21,99.1
DUF7049,A0A811P195,107,107,106,99.07,99.07
DUF7049,A0A3B6FHR3,106,108,103,97.17,95.37
DUF7049,A0A0Q3JXG2,104,102,102,98.08,100.0
DUF7049,A0A9E7GET3,96,95,94,97.92,98.95
DUF7049,A0A8J5GLW4,99,104,97,97.98,93.27
DUF7049,A0A8N4EWB0,97,96,95,97.94,98.96
DUF7049,A0A8B7CFA5,98,97,96,97.96,98.97
DUF7049,A0A199VF38,99,99,96,96.97,96.97
DUF7049,A0A0D9YAT0,96,100,96,100.0,96.0
DUF7049,A0A843W722,96,112,96,100.0,85.71
DUF7049,A0A7I8KYM9,98,97,96,97.96,98.97
DUF7049,A0A7J6W1M6,96,94,94,97.92,100.0
DUF7049,A0A834YSU2,95,91,91,95.79,100.0
DUF7049,A0A835DJT5,95,91,91,95.79,100.0
DUF7049,D7TB65,96,92,92,95.83,100.0
DUF244,Q9S061,160,89,89,55.62,100.0
DUF244,Q9S0E3,160,89,89,55.62,100.0
DUF244,Q9S0J4,160,89,89,55.62,100.0
DUF244,Q9RZY6,160,89,89,55.62,100.0
DUF244,Q9S038,160,89,89,55.62,100.0
DUF6616,A0A171KUL4,111,107,107,96.4,100.0
DUF6616,A0A363RBX8,111,107,107,96.4,100.0
DUF6616,A0A2A7UUS7,111,107,107,96.4,100.0
DUF6616,A0A3M6Q0T9,116,111,111,95.69,100.0
DUF6616,A0A4S1E8J2,112,108,108,96.43,100.0
DUF6616,S3NXH3,111,107,107,96.4,100.0
DUF6616,A0A2M9E6Z6,110,108,108,98.18,100.0
DUF6616,A0A4S5BQ14,111,108,108,97.3,100.0
DUF6616,A0A4S8F117,111,107,107,96.4,100.0
DUF6616,A9C0I5,111,108,108,97.3,100.0
DUF6616,A0A2A2AI35,112,108,108,96.43,100.0
DUF6616,A0A0J6NBM5,111,107,107,96.4,100.0
DUF6616,A0A1D9H6W7,115,108,108,93.91,100.0
DUF6616,A0A1I5E4V5,114,109,109,95.61,100.0
DUF6616,D7CC27,77,81,77,100.0,95.06
DUF6616,A0A4R4NYZ6,110,108,108,98.18,100.0
DUF6616,A0A4S4FRT3,108,106,106,98.15,100.0
DUF6616,A0A316TMF5,110,107,107,97.27,100.0
DUF6616,A0A0R2KUI3,110,108,108,98.18,100.0
DUF6616,A0A512B6F4,110,122,108,98.18,88.52
DUF6616,A0A172U0V9,110,108,108,98.18,100.0
DUF6616,A0A1M4XZ87,110,108,108,98.18,100.0
DUF6616,A0A5B8VB74,110,108,108,98.18,100.0
DUF6616,A0A223NTE3,110,108,108,98.18,100.0
DUF6616,A0A1Q5ZVC3,107,105,105,98.13,100.0
DUF6616,A0A1H7BH91,107,105,105,98.13,100.0
DUF6616,A0A2U1E6I6,116,110,110,94.83,100.0
DUF6616,H2BUU7,110,108,108,98.18,100.0
DUF6616,A0A1H5IAL0,110,108,108,98.18,100.0
DUF6616,A0A1L3J6X9,110,108,108,98.18,100.0
DUF6616,A0A1M5DR29,110,108,108,98.18,100.0
DUF6616,A0A1I4ZZJ7,110,108,108,98.18,100.0
DUF6616,A0A4R5H7X0,115,107,107,93.04,100.0
DUF6616,A0A0Q8RBH7,120,108,108,90.0,100.0
DUF6616,A0A1H0LR04,111,108,108,97.3,100.0
DUF6616,A0AAJ3NVD7,111,107,107,96.4,100.0
DUF6616,A0A4R8R9W1,111,108,108,97.3,100.0
DUF6616,A0A501PT10,109,107,107,98.17,100.0
DUF6616,A0A2A8HNC7,111,108,108,97.3,100.0
DUF6616,A0A6B3GQ12,109,106,106,97.25,100.0
DUF6616,W7E399,112,113,112,100.0,99.12
DUF6616,A0A318MV40,112,110,110,98.21,100.0
DUF6616,B2FIU1,111,105,105,94.59,100.0
DUF6616,A0A0M2WM69,110,107,107,97.27,100.0
DUF6616,A0A502BQS5,111,108,108,97.3,100.0
DUF6616,A0A2S0PCD1,111,108,108,97.3,100.0
DUF6616,A0A291G961,111,108,108,97.3,100.0
DUF6616,K2NRY6,111,109,109,98.2,100.0
DUF6616,B8IL93,111,108,108,97.3,100.0
DUF6616,U7U7J0,111,108,108,97.3,100.0
DUF6616,A0A3E0WG22,111,107,107,96.4,100.0
DUF6616,A0A323UPG8,111,108,108,97.3,100.0
DUF2110,A0A1U7EY63,79,74,74,93.67,100.0
DUF2110,Q5V3Q9,79,73,73,92.41,100.0
DUF2110,C7NXK9,79,75,75,94.94,100.0
DUF2110,Q9HRC6,79,74,74,93.67,100.0
DUF2110,F8DC54,80,76,76,95.0,100.0
DUF2110,D4GWS6,80,75,75,93.75,100.0
DUF2110,E4NP91,80,75,75,93.75,100.0
DUF2110,Q18HD9,78,81,77,98.72,95.06
DUF2110,R4W5N4,88,80,80,90.91,100.0
DUF2110,Q8U3H6,95,98,93,97.89,94.9
DUF2110,Q5JDD6,95,98,93,97.89,94.9
DUF2110,B1L7C9,93,86,83,89.25,96.51
DUF2110,Q8TY13,98,101,97,98.98,96.04
DUF2110,D5EBU7,83,71,71,85.54,100.0
DUF2110,L0L051,83,70,70,84.34,100.0
DUF2110,Q8TQT3,83,70,70,84.34,100.0
DUF2110,D7EAU3,83,71,71,85.54,100.0
DUF2110,F7XNE0,84,72,72,85.71,100.0
DUF2110,L0I8I8,79,74,74,93.67,100.0
DUF1106,O85631,90,88,87,96.67,98.86
DUF1106,Q93FK5,90,95,87,96.67,91.58
DUF4312,A0KQ00,82,86,82,100.0,95.35
DUF4312,D4GNU8,83,90,83,100.0,92.22
DUF4312,I2BDH1,83,86,82,98.8,95.35
DUF4312,Q5E1U7,83,86,82,98.8,95.35
DUF4312,Q5WI59,83,107,83,100.0,77.57
DUF4312,C0ZED5,82,90,82,100.0,91.11
DUF4312,E6SGS9,77,90,77,100.0,85.56
DUF4312,D1AFD9,83,86,82,98.8,95.35
DUF4312,K8EUW8,82,89,82,100.0,92.13
DUF4312,Q837K6,83,90,83,100.0,92.22
DUF7511,A0A6B0SEU8,46,43,43,93.48,100.0
DUF7511,A0A0U5H109,46,42,42,91.3,100.0
DUF7511,A0A7D5GNI9,46,43,43,93.48,100.0
DUF7511,Q9HQ75,46,43,43,93.48,100.0
DUF7511,A0A1I0MJI1,46,60,43,93.48,71.67
DUF7511,A0A7D5L8H9,46,43,43,93.48,100.0
DUF7511,A0A1M5KU89,46,45,37,80.43,82.22
DUF7511,V4HK37,46,43,43,93.48,100.0
DUF7511,A0A830FWT1,46,43,43,93.48,100.0
DUF7511,A0A830F1W3,46,43,43,93.48,100.0
DUF7511,C7P4J1,46,43,43,93.48,100.0
DUF7511,A0A9E7N6J0,50,47,47,94.0,100.0
DUF7511,M0MCY3,46,34,34,73.91,100.0
DUF7511,D4GW52,46,43,43,93.48,100.0
DUF7511,M0C674,45,41,41,91.11,100.0
DUF7511,A0A1G8ZEU3,45,31,31,68.89,100.0
DUF7511,A0A897MN79,46,43,43,93.48,100.0
DUF7511,A0A8U0IL64,46,42,42,91.3,100.0
DUF7511,M0CIW3,46,43,43,93.48,100.0
DUF7511,A0A1Q1FNF8,46,32,32,69.57,100.0
DUF7511,E4NW23,46,33,33,71.74,100.0
DUF7511,A0A6G2FV04,46,42,42,91.3,100.0
DUF7511,A0A9E7R3C0,45,33,27,60.0,81.82
DUF7511,A0A830EZW3,45,42,42,93.33,100.0
DUF7511,A0A830FT59,45,42,42,93.33,100.0
DUF7511,A0A518SAI0,44,54,28,63.64,51.85
DUF7511,A0A1I0Q200,45,36,36,80.0,100.0
DUF7511,E4NML9,46,43,43,93.48,100.0
DUF7511,A0A1I6H933,46,43,43,93.48,100.0
DUF7511,A0A6G2FZW6,46,51,43,93.48,84.31
DUF7511,D4GTK6,46,43,43,93.48,100.0
DUF7511,A0A1H3JB11,46,43,43,93.48,100.0
DUF7511,A0A498GCY3,46,56,43,93.48,76.79
DUF7511,A0A1H5VZV8,46,43,43,93.48,100.0
DUF7511,A0A1I2T3F0,46,34,34,73.91,100.0
DUF7511,A0A1G9XKH8,46,43,43,93.48,100.0
DUF7511,A0A081EVL5,46,43,43,93.48,100.0
DUF7511,A0A498G9A8,46,34,34,73.91,100.0
DUF7511,A0A4U5JAH6,46,43,43,93.48,100.0
DUF7511,A0A6G2HHS0,46,43,43,93.48,100.0
DUF7511,A0A256HBF1,46,43,43,93.48,100.0
DUF7511,A0A6A9T340,46,43,43,93.48,100.0
DUF7511,A0A6A9T5A6,46,49,43,93.48,87.76
DUF7511,A0A6B9FA32,46,53,43,93.48,81.13
DUF7511,M1XTT8,46,40,40,86.96,100.0
DUF7511,A0A1U7EV41,46,43,43,93.48,100.0
DUF7511,A0A6B0GGY3,46,35,35,76.09,100.0
DUF7511,A0A4D7H1T0,46,51,43,93.48,84.31
DUF7511,A0A5D5AQM6,46,43,43,93.48,100.0
DUF7511,F8DAY3,46,43,43,93.48,100.0
DUF7511,A0A8J8Q7D1,46,43,43,93.48,100.0
DUF7511,L0JXS3,46,43,43,93.48,100.0
DUF7511,A0A7D5KTA3,46,43,43,93.48,100.0
DUF7511,A0A1S8AYV9,46,34,34,73.91,100.0
DUF7511,A0A1N6ZU40,46,43,43,93.48,100.0
DUF7511,A0A202E9C1,46,43,43,93.48,100.0
DUF7511,A0A346PN55,46,43,43,93.48,100.0
DUF7511,L9ZWJ7,46,43,43,93.48,100.0
DUF7511,M0BVD2,46,43,43,93.48,100.0
DUF7511,A0A4S3TP87,46,41,41,89.13,100.0
DUF7511,L9XBK1,46,43,43,93.48,100.0
DUF7511,A0A1I0NQ46,46,43,43,93.48,100.0
DUF7511,A0A3N6LSW7,46,34,34,73.91,100.0
DUF7511,M0CTD2,46,43,43,93.48,100.0
DUF7511,M0APF9,46,58,43,93.48,74.14
DUF7511,D3SZ65,46,43,43,93.48,100.0
DUF7511,L0AGQ2,46,43,43,93.48,100.0
DUF7511,M0M3F1,46,34,34,73.91,100.0
DUF7511,M0LFE2,46,56,43,93.48,76.79
DUF7511,A0A285P2F2,46,34,34,73.91,100.0
