domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
EF-hand_6,A0DQE8,29,223,29,100.0,13.0
EF-hand_6,A0E9E9,31,172,31,100.0,18.02
EF-hand_6,D0MWK2,29,561,29,100.0,5.17
EF-hand_6,Q7Y0H2,29,169,29,100.0,17.16
EF-hand_6,A9UUF1,28,135,28,100.0,20.74
EF-hand_6,A9V4Q3,29,155,29,100.0,18.71
EF-hand_6,A9V7J3,29,164,29,100.0,17.68
EF-hand_6,A0BDG8,29,94,29,100.0,30.85
EF-hand_6,A0E4G3,29,79,29,100.0,36.71
EF-hand_6,A0E0C2,29,113,29,100.0,25.66
EF-hand_6,Q7QCU7,30,259,30,100.0,11.58
EF-hand_6,A0BWN9,29,117,29,100.0,24.79
EF-hand_6,A0DZH6,29,90,29,100.0,32.22
EF-hand_6,A0D1H3,29,215,29,100.0,13.49
EF-hand_6,A4H5I7,29,47,29,100.0,61.7
EF-hand_6,Q5CUC1,31,71,31,100.0,43.66
EF-hand_6,A8Q891,29,156,29,100.0,18.59
EF-hand_6,Q7RNY5,29,197,29,100.0,14.72
EF-hand_6,A0E3G8,29,88,29,100.0,32.95
EF-hand_6,A0CQY7,29,81,29,100.0,35.8
EF-hand_6,Q236L3,29,81,29,100.0,35.8
EF-hand_6,C4R1V0,29,129,29,100.0,22.48
EF-hand_6,A8XPA0,29,115,29,100.0,25.22
EF-hand_6,A0CCU0,29,71,29,100.0,40.85
EF-hand_6,D0NH53,29,82,29,100.0,35.37
EF-hand_6,D0MUI2,30,265,30,100.0,11.32
EF-hand_6,Q6FSJ6,29,76,29,100.0,38.16
EF-hand_6,A9UU69,29,60,29,100.0,48.33
EF-hand_6,B9PML0,29,86,29,100.0,33.72
EF-hand_6,B7FUB0,31,237,31,100.0,13.08
EF-hand_6,D0MVE6,43,237,43,100.0,18.14
EF-hand_6,A9UU76,29,58,29,100.0,50.0
EF-hand_6,B3MTC1,29,288,29,100.0,10.07
EF-hand_6,B3DGM2,29,72,29,100.0,40.28
EF-hand_6,A2FJN7,29,50,29,100.0,58.0
EF-hand_6,D0MRM4,29,111,29,100.0,26.13
EF-hand_6,H3CP38,29,180,29,100.0,16.11
EF-hand_6,Q38EV6,29,64,29,100.0,45.31
EF-hand_6,C7YTC4,29,212,29,100.0,13.68
EF-hand_6,A8P2X2,29,329,29,100.0,8.81
EF-hand_6,A0BM15,29,312,29,100.0,9.29
EF-hand_6,D0NHY4,30,88,30,100.0,34.09
EF-hand_6,D0N398,29,94,29,100.0,30.85
EF-hand_6,A0A384KRL6,28,65,28,100.0,43.08
EF-hand_6,C0H4A2,28,64,28,100.0,43.75
EF-hand_6,B9PRI1,29,68,29,100.0,42.65
EF-hand_6,A9UU69,29,66,29,100.0,43.94
EF-hand_6,A7RMQ1,29,68,29,100.0,42.65
EF-hand_6,A7RPN6,29,82,29,100.0,35.37
EF-hand_6,D2VGQ0,30,75,30,100.0,40.0
EF-hand_6,A0A0F7V4L4,29,65,29,100.0,44.62
EF-hand_6,A2DIY5,29,138,29,100.0,21.01
EF-hand_6,A2E466,29,138,29,100.0,21.01
EF-hand_6,B8BSH1,31,105,31,100.0,29.52
EF-hand_6,A2FZQ0,29,138,29,100.0,21.01
EF-hand_6,A2DQT8,29,64,29,100.0,45.31
EF-hand_6,A2F2K1,29,147,29,100.0,19.73
EF-hand_6,A2EBQ1,29,143,29,100.0,20.28
EF-hand_6,D0N3P0,29,78,29,100.0,37.18
EF-hand_6,Q6C7R0,29,650,29,100.0,4.46
EF-hand_6,B3M0N0,34,165,34,100.0,20.61
EF-hand_6,Q4DZ37,30,91,30,100.0,32.97
EF-hand_6,D0NZK1,30,489,30,100.0,6.13
EF-hand_6,B8BVX2,29,230,29,100.0,12.61
EF-hand_6,A7RLF8,29,169,29,100.0,17.16
EF-hand_6,A0BF28,31,388,31,100.0,7.99
EF-hand_6,A0EAP2,30,362,30,100.0,8.29
EF-hand_6,C1FIV9,29,159,29,100.0,18.24
EF-hand_6,A0C4R5,30,74,30,100.0,40.54
EF-hand_6,A0DVD9,29,74,29,100.0,39.19
EF-hand_6,Q5CPW8,29,69,29,100.0,42.03
EF-hand_6,A0BMA1,29,64,29,100.0,45.31
EF-hand_6,Q236J2,28,75,28,100.0,37.33
EF-hand_6,A2EWU3,29,152,29,100.0,19.08
EF-hand_6,B4LIU4,29,144,29,100.0,20.14
EF-hand_6,Q4DBB8,29,154,29,100.0,18.83
EF-hand_6,A2AB62,29,137,29,100.0,21.17
EF-hand_6,A0C5R3,29,207,29,100.0,14.01
EF-hand_6,B4MM19,29,136,29,100.0,21.32
EF-hand_6,B4G986,29,142,29,100.0,20.42
EF-hand_6,Q4DDH8,30,111,30,100.0,27.03
EF-hand_6,D2V6N0,30,67,30,100.0,44.78
EF-hand_6,D2VIE2,30,95,30,100.0,31.58
EF-hand_6,A0DSQ2,29,204,29,100.0,14.22
EF-hand_6,B3M2P5,29,66,29,100.0,43.94
EF-hand_6,A0BQH1,29,122,29,100.0,23.77
EF-hand_6,I1LLG5,30,64,30,100.0,46.88
EF-hand_6,A7SPN7,29,88,29,100.0,32.95
EF-hand_6,D2V6N0,29,173,29,100.0,16.76
EF-hand_6,D0NI99,29,104,29,100.0,27.88
EF-hand_6,F5HLN4,29,107,29,100.0,27.1
EF-hand_6,B7QKE4,29,100,29,100.0,29.0
EF-hand_6,Q38AA2,29,141,29,100.0,20.57
EF-hand_6,B4K4U2,29,72,29,100.0,40.28
EF-hand_6,B5Y4Q9,34,73,34,100.0,46.58
EF-hand_6,B3LYL3,29,72,29,100.0,40.28
EF-hand_6,Q2R1L7,31,183,31,100.0,16.94
EF-hand_6,A7AP31,29,139,29,100.0,20.86
EF-hand_6,D0MWI5,30,149,30,100.0,20.13
EF-hand_6,A4HBM1,29,72,29,100.0,40.28
EF-hand_6,A2DQT8,29,68,29,100.0,42.65
EF-hand_6,Q6C7R0,30,650,30,100.0,4.62
EF-hand_6,A8BSJ2,29,73,29,100.0,39.73
EF-hand_6,A2DIY5,29,138,29,100.0,21.01
EF-hand_6,A2DMA5,29,137,29,100.0,21.17
EF-hand_6,A2FZQ0,29,138,29,100.0,21.01
EF-hand_6,A2ETB6,29,69,29,100.0,42.03
EF-hand_6,A2FQM2,29,76,29,100.0,38.16
EF-hand_6,A2EBQ1,29,143,29,100.0,20.28
EF-hand_6,B4I7K3,29,72,29,100.0,40.28
EF-hand_6,A9V0G9,29,76,29,100.0,38.16
EF-hand_6,A8XVF9,29,83,29,100.0,34.94
EF-hand_6,A0E9R2,29,168,29,100.0,17.26
EF-hand_6,Q4E1U1,33,63,33,100.0,52.38
EF-hand_6,A0ECX0,29,76,27,93.1,35.53
EF-hand_6,D3AYI6,29,62,29,100.0,46.77
EF-hand_6,B5KFH0,29,82,29,100.0,35.37
EF-hand_6,A7RGK2,29,72,29,100.0,40.28
EF-hand_6,A7RMQ2,29,69,29,100.0,42.03
EF-hand_6,A8XS91,29,69,29,100.0,42.03
EF-hand_6,C5E2K8,29,70,29,100.0,41.43
EF-hand_6,A0CRT3,29,80,29,100.0,36.25
EF-hand_6,B4JQZ6,29,73,29,100.0,39.73
EF-hand_6,B3MPK2,29,70,29,100.0,41.43
EF-hand_6,B4MVV8,29,75,29,100.0,38.67
EF-hand_6,A7SG62,29,69,29,100.0,42.03
EF-hand_6,A7S688,29,70,29,100.0,41.43
EF-hand_6,A7EII8,29,55,29,100.0,52.73
EF-hand_6,A4HWJ1,29,59,29,100.0,49.15
EF-hand_6,A4HZA9,29,63,29,100.0,46.03
EF-hand_6,A7RGK2,29,64,29,100.0,45.31
EF-hand_6,A7RMQ2,29,65,29,100.0,44.62
EF-hand_6,A7RMQ1,29,62,29,100.0,46.77
EF-hand_6,A7SG62,29,64,29,100.0,45.31
EF-hand_6,Q5KN37,29,64,29,100.0,45.31
EF-hand_6,A7RV39,29,64,29,100.0,45.31
EF-hand_6,B4K4U2,29,66,29,100.0,43.94
EF-hand_6,D3AYI6,29,69,29,100.0,42.03
EF-hand_6,A7S688,29,63,29,100.0,46.03
EF-hand_6,B7PAY1,28,163,28,100.0,17.18
EF-hand_6,A7SK46,29,65,29,100.0,44.62
EF-hand_6,Q8SS75,29,63,29,100.0,46.03
EF-hand_6,B7Q3R8,29,142,29,100.0,20.42
EF-hand_6,A9VCA0,29,62,29,100.0,46.77
EF-hand_6,B6AAT1,29,141,29,100.0,20.57
EF-hand_6,B6K7R4,29,65,29,100.0,44.62
EF-hand_6,Q6CKI4,29,65,29,100.0,44.62
EF-hand_6,A8N2E2,29,63,29,100.0,46.03
EF-hand_6,Q4E300,31,143,31,100.0,21.68
EF-hand_6,A4I9Q9,30,124,30,100.0,24.19
EF-hand_6,D0N3P0,29,67,29,100.0,43.28
EF-hand_6,B4QEJ5,29,117,29,100.0,24.79
EF-hand_6,A0BLQ1,29,68,29,100.0,42.65
EF-hand_6,B3DGM2,29,65,29,100.0,44.62
EF-hand_6,A0DCA4,29,85,29,100.0,34.12
EF-hand_6,A7RPN5,31,62,31,100.0,50.0
EF-hand_6,B4G986,29,142,29,100.0,20.42
EF-hand_6,A0CCH5,29,202,29,100.0,14.36
EF-hand_6,A0CRT3,29,63,29,100.0,46.03
EF-hand_6,A4I3F5,29,65,29,100.0,44.62
EF-hand_6,A0ED28,31,205,31,100.0,15.12
EF-hand_6,A7RJ54,28,122,28,100.0,22.95
EF-hand_6,B9PZD1,29,117,29,100.0,24.79
EF-hand_6,C4LUQ9,27,144,27,100.0,18.75
EF-hand_6,A0BQH1,30,70,30,100.0,42.86
EF-hand_6,B8CFT6,29,67,29,100.0,43.28
EF-hand_6,B8LWL3,29,66,29,100.0,43.94
EF-hand_6,B5Y4Q9,29,70,29,100.0,41.43
EF-hand_6,A0A0K0JIC8,29,137,29,100.0,21.17
EF-hand_6,B7G8B5,29,139,29,100.0,20.86
EF-hand_6,A0BG74,29,152,29,100.0,19.08
EF-hand_6,B7FPG8,30,138,30,100.0,21.74
EF-hand_6,Q4DBB8,29,154,29,100.0,18.83
EF-hand_6,Q38C77,29,74,29,100.0,39.19
EF-hand_6,Q4D662,29,95,29,100.0,30.53
EF-hand_6,O97201,30,162,30,100.0,18.52
EF-hand_6,B3RIN1,28,106,28,100.0,26.42
EF-hand_6,A7SHJ6,29,199,29,100.0,14.57
EF-hand_6,C6KTA8,29,63,29,100.0,46.03
EF-hand_6,Q4U8G1,29,62,29,100.0,46.77
EF-hand_6,A2DPY5,29,63,29,100.0,46.03
EF-hand_6,D2VL69,29,67,29,100.0,43.28
EF-hand_6,A7T7P5,29,79,29,100.0,36.71
EF-hand_6,A0A0F7V1A1,29,62,29,100.0,46.77
EF-hand_6,A5K8W6,29,62,29,100.0,46.77
EF-hand_6,Q4D662,29,66,28,96.55,42.42
EF-hand_6,B9RD69,29,66,29,100.0,43.94
EF-hand_6,B4L3F1,29,70,29,100.0,41.43
EF-hand_6,Q4DIV1,29,65,29,100.0,44.62
EF-hand_6,A0DZK5,27,66,27,100.0,40.91
EF-hand_6,A0A1X6NEK4,29,95,29,100.0,30.53
EF-hand_6,A7SK46,29,97,29,100.0,29.9
EF-hand_6,Q8SS75,29,75,29,100.0,38.67
EF-hand_6,G3HZP5,29,72,29,100.0,40.28
EF-hand_6,B6K7R4,29,68,29,100.0,42.65
EF-hand_6,A0A0D1DU76,29,78,29,100.0,37.18
EF-hand_6,B8LD33,29,75,29,100.0,38.67
EF-hand_6,B7G8H4,31,126,31,100.0,24.6
EF-hand_6,A9V750,29,94,29,100.0,30.85
EF-hand_6,Q6TXM2,29,85,29,100.0,34.12
EF-hand_6,A0EFA3,29,91,29,100.0,31.87
EF-hand_6,A9SC48,30,220,30,100.0,13.64
EF-hand_6,D3ZRP1,29,93,29,100.0,31.18
EF-hand_6,A8X3X6,29,140,29,100.0,20.71
EF-hand_6,B7PJB2,30,171,30,100.0,17.54
EF-hand_6,A9FD96,29,324,29,100.0,8.95
EF-hand_6,A0BXL7,31,189,31,100.0,16.4
EF-hand_6,Q4DGX2,31,89,31,100.0,34.83
EF-hand_6,Q4UF53,28,103,28,100.0,27.18
EF-hand_6,Q240R2,29,90,29,100.0,32.22
EF-hand_6,C5Z5N8,29,166,29,100.0,17.47
EF-hand_6,C1EBS6,29,69,29,100.0,42.03
EF-hand_6,B4GVA6,30,289,30,100.0,10.38
EF-hand_6,Q0IEY6,30,272,30,100.0,11.03
EF-hand_6,Q23CU0,30,114,30,100.0,26.32
EF-hand_6,A9UXC0,29,93,29,100.0,31.18
EF-hand_6,Q6DFZ8,29,182,29,100.0,15.93
EF-hand_6,A4I027,27,152,27,100.0,17.76
EF-hand_6,A7S7W7,29,187,29,100.0,15.51
EF-hand_6,B3RJS5,29,188,29,100.0,15.43
EF-hand_6,A7RI54,29,156,29,100.0,18.59
EF-hand_6,A7RJ83,29,146,29,100.0,19.86
EF-hand_6,Q66HU4,29,198,29,100.0,14.65
EF-hand_6,B3DFQ1,29,208,29,100.0,13.94
TraH_2,O68015,205,141,141,68.78,100.0
TraH_2,Q1QF76,202,136,136,67.33,100.0
Rpr2,B6K0J1,94,103,94,100.0,91.26
Rpr2,F7VNZ7,110,71,64,58.18,90.14
Rpr2,B2B0W3,106,116,106,100.0,91.38
Rpr2,G0RY31,104,120,104,100.0,86.67
Rpr2,A0A0C4EBP3,114,129,114,100.0,88.37
Rpr2,G4ML72,108,72,62,57.41,86.11
Rpr2,G2WWP6,100,108,100,100.0,92.59
Rpr2,E9DS10,101,124,101,100.0,81.45
Rpr2,M1W9N0,103,68,59,57.28,86.76
Rpr2,C7YWF4,101,111,101,100.0,90.99
Rpr2,I1S540,101,65,60,59.41,92.31
Rpr2,N1RD72,103,68,61,59.22,89.71
Rpr2,K1W5P4,94,107,94,100.0,87.85
Rpr2,N1J9A3,100,113,100,100.0,88.5
Rpr2,C5FK60,102,65,59,57.84,90.77
Rpr2,F2T0D4,106,65,61,57.55,93.85
Rpr2,E5R2P3,106,65,61,57.55,93.85
Rpr2,C1H330,98,186,98,100.0,52.69
Rpr2,V5GDM9,99,63,58,58.59,92.06
Rpr2,N1PFC5,89,103,89,100.0,86.41
Rpr2,M2MJP4,88,99,88,100.0,88.89
Rpr2,R7YH46,100,64,58,58.0,90.62
Rpr2,W1QLB8,81,96,81,100.0,84.38
Rpr2,C5MHC0,83,92,83,100.0,90.22
Rpr2,M3JU64,84,93,84,100.0,90.32
Rpr2,A5E2E5,121,148,121,100.0,81.76
Rpr2,A3LZ72,103,64,59,57.28,92.19
Rpr2,B9GWI5,94,115,94,100.0,81.74
Rpr2,B9SUR0,93,114,93,100.0,81.58
Rpr2,Q84VV1,99,120,99,100.0,82.5
Rpr2,M4E9Q4,100,119,100,100.0,84.03
Rpr2,K7N1C5,90,121,90,100.0,74.38
Rpr2,W1NHA3,92,120,92,100.0,76.67
Rpr2,A0A0P0V3N7,91,115,91,100.0,79.13
Rpr2,A7SDD4,119,77,62,52.1,80.52
Rpr2,A2F5K0,83,94,83,100.0,88.3
Rpr2,B6ADF0,109,135,109,100.0,80.74
Rpr2,D3B2W0,104,167,104,100.0,62.28
Rpr2,F4QEX6,105,124,105,100.0,84.68
Rpr2,F1A1Q5,131,154,131,100.0,85.06
Rpr2,K0IE23,78,91,78,100.0,85.71
Rpr2,A0RYG0,78,93,78,100.0,83.87
Rpr2,B1L6J1,79,95,79,100.0,83.16
Rpr2,Q18HC9,77,87,77,100.0,88.51
Rpr2,E4NP98,77,87,77,100.0,88.51
Rpr2,D4GWR8,77,87,77,100.0,88.51
Rpr2,D5E806,76,98,76,100.0,77.55
Rpr2,F7XQM5,76,100,76,100.0,76.0
Rpr2,L0HGC9,76,91,76,100.0,83.52
Rpr2,R9SI21,76,91,76,100.0,83.52
Rpr2,E3GXE4,76,91,76,100.0,83.52
Rpr2,B5IAC7,77,95,77,100.0,81.05
Rpr2,D7EB80,77,99,77,100.0,77.78
Rpr2,D7DTZ0,79,96,79,100.0,82.29
Rpr2,A1RXN6,80,110,80,100.0,72.73
Rpr2,E0SQF3,81,104,81,100.0,77.88
Rpr2,A4YER9,77,89,77,100.0,86.52
Rpr2,D5U249,81,99,81,100.0,81.82
Rpr2,I3TDG1,81,99,81,100.0,81.82
Rpr2,G0EE47,81,102,81,100.0,79.41
Rpr2,D9Q2Q3,81,91,81,100.0,89.01
Rpr2,L0ABB8,81,99,81,100.0,81.82
Rpr2,Q8SUA3,78,94,78,100.0,82.98
Rpr2,G1XRY0,86,98,86,100.0,87.76
Rpr2,S8BM28,101,112,101,100.0,90.18
Rpr2,F7VV04,105,116,105,100.0,90.52
Rpr2,B2ATY2,105,116,105,100.0,90.52
Rpr2,G2R3L1,124,135,124,100.0,91.85
Rpr2,G2Q0L1,122,144,122,100.0,84.72
Rpr2,G5EHJ7,124,135,124,100.0,91.85
Rpr2,S3C6L0,118,129,118,100.0,91.47
Rpr2,U7PWP3,115,126,115,100.0,91.27
Rpr2,J3PK97,132,143,132,100.0,92.31
Rpr2,A0A0C4DQU9,137,148,137,100.0,92.57
Rpr2,J5JVC4,134,145,134,100.0,92.41
Rpr2,N4TZD1,116,79,73,62.93,92.41
Rpr2,A0A0D2XGU3,116,79,73,62.93,92.41
Rpr2,I1RWJ3,117,80,74,63.25,92.5
Rpr2,C7YMN8,117,138,117,100.0,84.78
Rpr2,M1WAW5,128,91,85,66.41,93.41
Rpr2,E9DT22,113,76,70,61.95,92.11
Rpr2,G0RAM1,120,83,77,64.17,92.77
Rpr2,G9P3S9,126,89,83,65.87,93.26
Rpr2,G9MTU4,115,78,72,62.61,92.31
Rpr2,T0LX42,114,136,114,100.0,83.82
Rpr2,A0A4T0VRG5,118,140,118,100.0,84.29
Rpr2,E3Q6S8,115,136,115,100.0,84.56
Rpr2,G2WVZ3,112,123,112,100.0,91.06
Rpr2,G2XVU7,122,153,122,100.0,79.74
Rpr2,K1WBC9,117,128,117,100.0,91.41
Rpr2,L8FY46,127,157,127,100.0,80.89
Rpr2,N1JHE1,121,132,121,100.0,91.67
Rpr2,R7YWQ6,135,164,135,100.0,82.32
Rpr2,H6BYV2,124,135,124,100.0,91.85
Rpr2,R1FVQ8,129,140,129,100.0,92.14
Rpr2,K2RUB4,111,122,111,100.0,90.98
Rpr2,E4ZN83,113,124,113,100.0,91.13
Rpr2,M2TIK7,105,68,62,59.05,91.18
Rpr2,B2W6H1,113,124,113,100.0,91.13
Rpr2,R0J2A9,113,136,113,100.0,83.09
Rpr2,N1PZS1,130,158,130,100.0,82.28
Rpr2,F9XAR4,140,151,140,100.0,92.72
Rpr2,N1QI71,121,132,121,100.0,91.67
Rpr2,M2N733,130,152,130,100.0,85.53
Rpr2,D4B036,127,150,127,100.0,84.67
Rpr2,C5FKL0,126,149,126,100.0,84.56
Rpr2,C6H634,157,179,157,100.0,87.71
Rpr2,A0A179V432,148,178,148,100.0,83.15
Rpr2,C1H166,164,176,164,100.0,93.18
Rpr2,B6QH42,119,155,119,100.0,76.77
Rpr2,V5HQR2,145,176,145,100.0,82.39
Rpr2,A2R0B6,144,170,144,100.0,84.71
Rpr2,S8AR37,138,170,138,100.0,81.18
Rpr2,D5G7Q6,87,98,87,100.0,88.78
Rpr2,B6HQ48,121,133,121,100.0,90.98
Rpr2,K9GKP9,135,147,135,100.0,91.84
Rpr2,J3K0Q8,138,175,138,100.0,78.86
Rpr2,B6JV99,86,98,86,100.0,87.76
Rpr2,S9X994,86,120,86,100.0,71.67
Rpr2,Q6CEN4,83,106,83,100.0,78.3
Rpr2,G3AZL2,87,98,87,100.0,88.78
Rpr2,G8YCI6,87,98,87,100.0,88.78
Rpr2,Q6BLF2,87,98,87,100.0,88.78
Rpr2,C4YBJ7,85,96,85,100.0,88.54
Rpr2,G8BFZ8,101,133,101,100.0,75.94
Rpr2,Q5A6L0,88,99,88,100.0,88.89
Rpr2,C5M2X7,88,99,88,100.0,88.89
Rpr2,A5E119,92,103,92,100.0,89.32
Rpr2,G3AHQ5,84,106,84,100.0,79.25
Rpr2,W1QGL5,83,106,83,100.0,78.3
Rpr2,Q6CVI5,91,102,91,100.0,89.22
Rpr2,G8JN47,91,119,91,100.0,76.47
Rpr2,Q75ER5,91,132,91,100.0,68.94
Rpr2,J7S3D4,85,114,85,100.0,74.56
Rpr2,I2H9Y9,95,106,95,100.0,89.62
Rpr2,Q6FME4,79,95,79,100.0,83.16
Rpr2,G8BXT2,81,91,81,100.0,89.01
Rpr2,G0WEW4,93,134,93,100.0,69.4
Rpr2,G0VGG5,92,146,92,100.0,63.01
Rpr2,H2AWR7,94,134,94,100.0,70.15
Rpr2,C5DJ54,89,133,89,100.0,66.92
Rpr2,A0A7M7IS51,78,98,78,100.0,79.59
Rpr2,E2BG91,79,132,79,100.0,59.85
Rpr2,T1EJA4,85,99,85,100.0,85.86
Rpr2,S2K0H0,116,148,116,100.0,78.38
Rpr2,F4NUJ7,91,115,91,100.0,79.13
Rpr2,E3KID2,139,151,139,100.0,92.05
Rpr2,R9P0G8,93,105,93,100.0,88.57
Rpr2,B3MYF1,120,81,63,52.5,77.78
Rpr2,W5J618,80,105,80,100.0,76.19
Rpr2,B0XBJ5,80,105,80,100.0,76.19
Rpr2,E0VUE9,132,83,68,51.52,81.93
Rpr2,L0PEC4,98,62,56,57.14,90.32
Rpr2,M7NVZ0,100,64,58,58.0,90.62
Rpr2,E5S105,84,94,84,100.0,89.36
Rpr2,F4RX32,134,188,134,100.0,71.28
Rpr2,D8QBS2,141,152,141,100.0,92.76
Rpr2,S8EK10,118,130,118,100.0,90.77
Rpr2,E9H346,94,115,94,100.0,81.74
Rpr2,K5WVZ7,116,128,116,100.0,90.62
Rpr2,F8PW04,126,142,126,100.0,88.73
Rpr2,L8WQ52,83,94,83,100.0,88.3
Rpr2,V2WYT9,112,123,112,100.0,91.06
Rpr2,A8N7N6,136,147,136,100.0,92.52
Rpr2,U5H994,203,216,203,100.0,93.98
Rpr2,K5WYA5,117,129,117,100.0,90.7
Rpr2,B0D1D8,133,144,133,100.0,92.36
Rpr2,M2QZK4,128,139,128,100.0,92.09
Rpr2,B6ABF6,114,139,114,100.0,82.01
Rpr2,Q5CXH8,92,106,92,100.0,86.79
Rpr2,Q7RSU1,101,66,61,60.4,92.42
Rpr2,A5K2W7,101,113,101,100.0,89.38
Rpr2,Q8IE34,110,127,110,100.0,86.61
Rpr2,D3BDA7,121,132,121,100.0,91.67
Rpr2,I7M081,77,105,77,100.0,73.33
Rpr2,Q54GC0,81,122,81,100.0,66.39
Rpr2,B3SDM9,85,106,85,100.0,80.19
Rpr2,A0A0D2VP14,107,150,107,100.0,71.33
Rpr2,A9V6R5,80,91,80,100.0,87.91
Rpr2,A0A7M7GHD8,82,109,82,100.0,75.23
Rpr2,A0A3B5REY5,84,104,84,100.0,80.77
Rpr2,G1KKV2,83,94,83,100.0,88.3
Rpr2,G3RJW5,83,114,83,100.0,72.81
Rpr2,H2ZWW6,84,119,84,100.0,70.59
Rpr2,A7T4E5,82,96,82,100.0,85.42
Rpr2,H2ZKL6,81,106,81,100.0,76.42
Rpr2,H2XZ38,81,106,81,100.0,76.42
Rpr2,F2UEN0,82,94,82,100.0,87.23
DFF40,G3W2P1,223,181,181,81.17,100.0
DFF40,H9GDK6,221,169,169,76.47,100.0
DFF40,H3BIK5,222,166,166,74.77,100.0
DFF40,A7RES0,226,185,185,81.86,100.0
DFF40,B7PNY7,232,181,181,78.02,100.0
DFF40,A0A8R1X0S1,235,178,178,75.74,100.0
DFF40,W5JGP2,297,274,260,87.54,94.89
DFF40,B4M987,284,269,256,90.14,95.17
DFF40,B4MWI4,286,274,264,92.31,96.35
DFF40,W5MFN3,224,171,171,76.34,100.0
DFF40,W5LKE6,227,167,167,73.57,100.0
DFF40,G3NPN2,224,168,168,75.0,100.0
DFF40,H3D014,223,167,167,74.89,100.0
DFF40,I3JHL3,224,167,167,74.55,100.0
DFF40,U3DK36,223,167,167,74.89,100.0
DFF40,F6VS33,222,180,180,81.08,100.0
DFF40,M3WFF9,223,167,167,74.89,100.0
DFF40,A0A4W2E9R9,223,180,180,80.72,100.0
Acyl-thio_N,Q0DB74,129,345,128,99.22,37.1
PilX,Q5F9E3,108,145,106,98.15,73.1
PilX,G2J0Z5,73,138,72,98.63,52.17
PilX,Q7NZY7,73,138,73,100.0,52.9
PilX,C5BQX8,127,149,125,98.43,83.89
PilX,K4KLH9,79,139,77,97.47,55.4
PilX,H8L4L6,108,105,105,97.22,100.0
PilX,I3YAS3,93,112,92,98.92,82.14
PilX,A1K9M7,89,106,87,97.75,82.08
PilX,Q4FPJ5,150,216,150,100.0,69.44
PilX,Q1LRZ9,92,103,92,100.0,89.32
PilX,Q7NPR7,85,72,72,84.71,100.0
PilX,E6WRH2,111,153,110,99.1,71.9
PilX,Q1LJW9,95,114,92,96.84,80.7
PilX,V4L7F9,97,123,97,100.0,78.86
PilX,Q0K7V6,96,144,93,96.88,64.58
PilX,A1WLQ5,109,157,107,98.17,68.15
PilX,A1VRD3,113,190,110,97.35,57.89
PilX,A9BND0,125,169,122,97.6,72.19
PilX,A9BNC4,121,171,118,97.52,69.01
PilX,G7URB0,95,95,93,97.89,97.89
PilX,D8IQL7,91,144,91,100.0,63.19
PilX,L0H0V2,88,85,85,96.59,100.0
PilX,M1FGZ6,87,144,85,97.7,59.03
PilX,Q3A2L2,100,90,90,90.0,100.0
PilX,W0E167,94,152,92,97.87,60.53
PilX,I1YKL3,110,132,110,100.0,83.33
PilX,C5BPS3,102,121,102,100.0,84.3
PilX,D5BYA0,105,88,88,83.81,100.0
PilX,Q3J8W5,107,89,89,83.18,100.0
PilX,A0KG46,91,81,81,89.01,100.0
PilX,Q5ZXV2,94,154,94,100.0,61.04
PilX,G0AFU4,81,120,80,98.77,66.67
PilX,G0ADG6,104,163,103,99.04,63.19
PilX,G0A6T1,95,86,86,90.53,100.0
PilX,Q2S9U5,106,167,106,100.0,63.47
Gpi1,E9D9Z9,275,307,227,82.55,73.94
Gpi1,H6BTN9,276,476,276,100.0,57.98
Gpi1,K1XR53,275,309,230,83.64,74.43
Gpi1,G2QK80,275,312,227,82.55,72.76
Gpi1,K2R7W6,275,296,218,79.27,73.65
Gpi1,M2NLM5,275,310,228,82.91,73.55
Gpi1,M3ATE2,275,604,275,100.0,45.53
Gpi1,D5GLN6,248,574,248,100.0,43.21
Gpi1,G1XHI5,275,570,275,100.0,48.25
Gpi1,S2IW36,273,460,273,100.0,59.35
Gpi1,U5H7E9,281,362,281,100.0,77.62
Gpi1,H6QTV2,274,224,224,81.75,100.0
Gpi1,F4R4M6,335,275,224,66.87,81.45
Gpi1,V5F0K1,280,351,280,100.0,79.77
Gpi1,M9M0M2,280,290,229,81.79,78.97
Gpi1,S8FM08,273,302,242,88.64,80.13
Gpi1,K5VW98,271,207,207,76.38,100.0
Gpi1,G4TI34,273,305,225,82.42,73.77
Gpi1,F8PL33,273,278,224,82.05,80.58
Gpi1,B0E0E2,276,290,223,80.8,76.9
Gpi1,A8P2S7,277,451,277,100.0,61.42
Gpi1,K5WHH5,274,298,225,82.12,75.5
Gpi1,V2WUQ9,278,297,231,83.09,77.78
Gpi1,F4NUL0,273,326,233,85.35,71.47
Gpi1,R4XDR7,275,298,227,82.55,76.17
Gpi1,M7PD50,275,328,228,82.91,69.51
Gpi1,B6K383,275,325,227,82.55,69.85
Gpi1,S9W889,275,319,224,81.45,70.22
Gpi1,Q6C6F2,297,326,244,82.15,74.85
Gpi1,Q54WP5,274,539,274,100.0,50.83
Gpi1,F4PNS2,274,531,274,100.0,51.6
Gpi1,Q93438,242,267,242,100.0,90.64
Gpi1,F6R1F8,277,338,277,100.0,81.95
Gpi1,E7ERP4,264,208,208,78.79,100.0
